POI,subway_station,subway_station,subway_station,police,police,police,primary_school,primary_school,primary_school,university,university,university,library,library,library,night_club,night_club,night_club,shopping_mall,shopping_mall,shopping_mall,supermarket,supermarket,supermarket,bus_station,bus_station,bus_station,park,park,park,church,church,church,hospital,hospital,hospital
臺北市大安區和平東路一段２４８巷１７號４樓之１,0,1,6,1,2,4,4,11,16,6,47,60,3,20,35,1,4,5,1,10,20,4,13,30,6,19,38,17,59,60,12,60,60,6,19,36
臺北市大安區仁愛路四段３１號３樓之２,1,4,6,1,4,10,2,8,16,1,10,23,2,11,20,11,31,41,16,29,32,7,21,42,8,34,49,9,27,57,12,47,60,52,60,60
臺北市大安區和平東路三段１巷７２弄６號５樓,1,4,17,1,4,24,2,9,40,10,33,60,3,15,60,2,8,60,3,5,60,12,29,60,4,27,60,10,37,60,17,43,60,8,23,60
臺北市南港區東明街５３號２樓之１,0,1,7,2,6,15,2,3,23,0,0,30,2,2,29,1,1,7,6,7,18,5,5,42,2,9,45,9,24,60,5,8,53,0,3,60
臺北市信義區和平東路三段３９７號４樓,1,2,14,0,3,26,0,1,33,1,17,60,1,3,48,1,4,56,1,2,54,2,11,60,3,10,60,9,33,60,6,16,60,1,25,60
臺北市大安區富陽街１６０巷１４號５樓,1,2,12,1,1,24,0,1,37,0,4,60,1,3,53,0,4,40,1,1,43,2,9,60,2,10,60,11,26,60,5,12,60,1,4,60
臺北市大安區信義路三段１２２之１號,2,3,6,1,6,7,1,11,15,4,9,43,4,12,30,1,5,13,1,11,30,3,18,40,6,31,45,13,40,60,3,40,60,5,47,60
臺北市北投區立農街一段３９５號４樓,1,2,7,0,3,12,1,6,22,8,22,33,2,8,19,0,2,12,1,3,12,6,11,59,4,12,40,8,36,60,3,15,60,0,10,60
臺北市北投區公館路５５號３樓,1,3,6,2,3,7,2,6,16,1,2,31,1,3,17,2,5,10,0,0,3,4,12,35,4,11,30,10,41,60,6,18,39,4,22,60
臺北市北投區大度路三段３０１巷２３號２樓之５,1,1,4,2,2,4,3,3,6,2,2,36,1,2,12,1,1,1,0,0,3,2,7,15,1,1,7,6,14,42,6,7,22,1,6,18
臺北市士林區忠誠路二段４０巷６號,0,0,4,0,1,14,1,8,22,1,4,54,2,5,29,0,3,11,2,8,19,10,23,51,0,2,36,7,25,60,11,22,60,1,53,60
臺北市內湖區東湖路１１３巷９５弄６０號５樓,0,2,7,1,3,19,3,5,20,0,1,21,0,3,14,0,0,8,1,3,19,7,15,55,2,9,51,8,28,60,4,10,60,1,17,60
臺北市中山區中山北路二段３６巷３４號５樓,2,5,10,7,19,31,1,5,12,3,15,30,7,16,31,14,60,60,18,49,60,2,21,30,6,29,59,10,35,60,10,41,60,8,42,60
臺北市中山區錦州街352號二樓,1,3,5,0,3,7,1,3,6,20,28,30,1,9,16,1,12,26,3,10,25,5,28,34,10,35,53,10,48,60,9,34,52,10,28,58
臺北市中山區錦州街352號四樓,1,3,5,0,3,7,1,3,6,20,28,30,1,9,16,1,12,26,3,10,25,5,28,34,10,35,53,10,48,60,9,34,52,10,28,58
臺北市北投區公?路２０９巷１９之１號二樓,1,2,6,3,7,11,4,5,23,3,24,35,3,11,25,3,4,11,1,2,13,5,16,59,5,9,44,6,22,60,7,22,60,6,60,60
臺北市北投區溫泉路71號5樓之8,1,2,6,3,3,7,3,7,16,1,2,31,1,4,14,2,4,9,0,0,3,4,14,31,1,7,29,15,40,60,9,21,37,5,22,60
臺北市北投區明德路５號七樓,1,3,6,0,5,16,1,5,24,0,2,51,0,2,29,0,4,13,1,5,24,3,10,60,2,14,46,6,21,60,5,20,60,3,9,60
臺北市士林區中山北路六段１９５巷１５號二十樓,0,2,6,1,1,15,1,6,22,1,3,52,0,3,29,2,3,11,3,6,19,4,24,56,3,14,45,10,28,60,6,28,60,1,51,60
臺北市北投區崇仁路一段１５６巷５號二樓,1,3,7,0,0,11,0,2,17,1,3,31,0,2,17,1,3,11,1,2,4,1,9,40,6,9,34,14,29,60,2,8,49,0,3,60
臺北市北投區中山路28之18號五樓,0,1,6,0,1,7,0,3,17,1,1,32,1,1,15,0,2,10,0,0,3,0,4,33,1,1,28,10,29,60,4,14,39,8,14,60
臺北市北投區天母西路１１７巷６８號十樓,0,0,5,0,4,9,1,2,20,1,12,50,1,7,24,0,2,10,0,1,13,3,14,55,0,2,33,8,25,60,2,12,60,14,59,60
臺北市北投區致遠二路８７巷２８號８樓,0,2,7,0,7,12,3,5,20,4,21,34,3,8,23,0,3,13,1,2,13,8,15,57,2,12,43,8,27,60,7,14,60,4,15,60
臺北市北投區西安街二段２６７號六樓之３,1,2,7,0,0,11,1,5,21,2,22,32,1,5,16,0,1,11,1,2,10,5,12,53,4,11,36,15,33,60,5,13,60,0,4,60
臺北市中正區羅斯福路四段５０號１１樓之１,1,2,2,2,4,4,2,6,13,17,60,60,5,16,22,1,4,5,4,6,8,2,6,10,6,15,20,7,38,60,11,34,52,6,12,19
臺北市文山區汀州路四段277號八樓,1,1,2,1,3,6,3,4,9,8,14,60,3,5,7,0,2,4,1,2,5,4,7,17,2,8,17,12,33,56,4,15,30,1,2,6
臺北市大安區建國南路二段123巷5號9樓,0,3,20,0,3,35,2,12,45,4,28,60,3,19,60,0,2,60,1,12,60,3,13,60,4,27,60,18,46,60,7,44,60,3,24,60
臺北市大安區建國南路一段175巷25號8樓,0,3,6,0,6,10,0,6,13,4,17,28,2,15,22,1,19,32,4,31,42,4,22,30,10,25,53,10,38,60,12,42,60,3,60,60
臺北市大安區樂利路１１巷２２號六樓,0,3,18,1,4,30,1,8,39,5,23,60,0,10,60,4,8,60,2,8,60,12,33,60,4,26,60,9,31,60,13,51,60,4,47,60
臺北市大安區臥龍街318號12樓之1,1,1,12,0,1,24,0,0,28,0,3,60,0,1,44,0,3,34,0,1,37,2,3,60,3,5,60,7,23,60,1,8,60,3,3,60
臺北市松山區光復北路5號4樓,0,3,5,0,6,10,2,6,12,3,7,19,4,13,22,2,12,34,2,10,38,8,19,36,2,15,32,11,31,58,15,43,60,11,43,60
臺北市信義區和平東路三段３４１巷４５號四樓,1,2,13,0,3,25,0,3,32,3,18,60,1,4,53,1,6,59,1,3,60,4,13,60,3,11,60,7,32,60,7,26,60,1,27,60
臺北市南港區研究院路二段220號5樓,0,0,2,0,1,4,1,3,7,2,21,22,6,13,17,0,1,3,0,0,7,1,4,14,0,4,20,8,19,58,1,1,16,0,0,4
臺北市信義區和平東路三段１６９號四樓之９,1,3,15,1,4,27,0,6,38,3,35,60,1,9,60,3,8,60,3,6,60,10,28,60,6,15,60,7,37,60,17,39,60,4,11,60
臺北市信義區松德路２９１巷５號三樓,0,2,3,4,10,11,1,3,8,3,4,7,2,4,11,0,11,22,0,12,30,1,9,19,0,4,15,10,29,54,3,13,29,3,7,16
臺北市士林區基河路128號5樓之15,0,2,6,3,5,19,0,3,17,9,10,51,0,6,21,3,7,19,7,8,25,3,9,45,7,14,45,6,33,60,6,21,60,4,29,60
臺北市士林區士東路89巷13號2樓之7,0,0,5,0,1,14,3,9,23,1,9,41,2,7,26,0,2,9,2,7,13,9,26,50,0,4,34,7,26,60,6,27,60,3,59,60
臺北市北投區石牌路二段348巷20號2樓之1,0,0,5,0,4,9,1,2,20,1,14,49,1,7,24,0,3,10,0,1,13,3,14,54,0,2,34,8,24,60,2,12,60,22,58,60
臺北市內湖區陽光街１６１巷１２之１３號五樓,1,1,9,0,2,18,0,2,26,0,10,34,0,5,19,1,2,10,0,5,35,2,12,60,4,9,55,4,21,60,3,19,60,1,33,60
臺北市內湖區江南街71巷62號2樓,0,2,10,0,2,20,0,1,22,0,8,36,0,1,17,0,1,18,2,5,39,4,11,60,1,13,58,5,19,60,7,16,60,4,9,60
臺北市內湖區內湖路一段285巷69弄38號,1,2,7,1,2,12,4,5,17,2,9,39,2,3,18,0,0,8,0,4,32,3,11,50,2,8,55,9,37,60,3,11,60,3,5,57
臺北市內湖區新富街１２９號十四樓,0,0,9,0,2,18,2,3,29,0,2,35,0,0,22,0,0,24,0,7,36,0,6,60,1,3,60,3,24,60,1,6,60,3,6,60
臺北市中山區建國北路二段222號12樓,1,2,5,0,3,4,1,3,8,2,25,30,3,9,13,0,13,60,1,9,17,5,27,39,12,29,44,9,48,60,7,33,50,8,27,60
臺北市內湖區陽光街１６１巷１２之８號,1,1,9,0,2,18,0,2,26,0,10,34,0,5,19,1,2,10,0,5,35,2,12,60,4,9,55,4,21,60,3,19,60,1,33,60
臺北市內湖區陽光街１６１巷１２之３６號二樓,1,1,9,0,2,18,0,2,26,0,10,34,0,5,19,1,2,10,0,5,35,2,12,60,4,9,55,4,21,60,3,19,60,1,33,60
臺北市內湖區新豐街７７號,0,0,8,0,2,20,2,2,27,0,2,38,0,0,23,0,0,24,0,10,38,0,11,60,1,3,57,4,21,60,0,6,60,2,7,60
臺北市內湖區陽光街１６１巷１２之３號三樓,1,1,9,0,2,18,0,2,26,0,10,34,0,5,19,1,2,10,0,5,35,2,12,60,4,9,55,4,21,60,3,19,60,1,33,60
臺北市內湖區陽光街１６１巷１２之４１號三樓,1,1,9,0,2,18,0,2,26,0,10,34,0,5,19,1,2,10,0,5,35,2,12,60,4,9,55,4,21,60,3,19,60,1,33,60
臺北市中山區復興北路５１８號五樓之１,0,2,3,0,2,4,1,1,4,0,19,21,0,3,8,1,3,5,3,8,14,2,16,23,3,20,31,2,19,44,4,13,25,2,10,22
臺北市內湖區康寧路3段75巷175弄2之7號2樓,0,1,8,0,0,18,0,3,17,1,1,23,2,2,12,0,0,9,0,2,18,0,10,50,2,6,52,6,24,60,1,8,56,13,17,60
臺北市內湖區康寧路三段１８９巷７３弄１０號二樓,0,2,8,0,3,18,4,5,19,1,2,25,2,3,16,0,0,9,1,1,20,8,14,54,3,9,55,9,28,60,6,9,60,1,18,60
臺北市萬華區萬大路１８７巷３弄１３號二樓,0,1,2,1,6,14,5,13,15,1,3,6,1,9,15,1,7,13,0,6,6,6,24,34,5,16,23,3,55,60,8,30,42,1,23,30
臺北市萬華區富民路１４５巷３５弄２９號,0,0,0,2,3,6,1,6,11,0,0,2,1,4,7,0,1,4,0,0,0,4,9,20,2,2,3,5,32,40,4,13,28,1,5,11
臺北市萬華區漢口街二段１０６號九樓、九樓之１、九樓之２,0,2,4,2,12,15,1,3,4,3,13,27,2,10,19,15,23,31,15,23,48,2,10,22,2,24,39,3,22,40,1,13,32,18,41,60
臺北市萬華區華西街４５號七樓,1,1,3,5,10,13,2,7,10,0,10,12,2,8,12,6,14,28,5,12,25,7,20,29,6,18,31,15,34,60,3,15,23,12,37,44
臺北市中正區仁愛路二段４２巷２之３號五樓,1,4,6,0,8,15,0,6,9,4,30,44,6,22,40,0,2,5,1,19,25,7,18,25,3,23,49,7,39,60,10,39,60,7,27,60
臺北市萬華區中華路二段504巷49號11樓,0,0,1,2,6,16,0,7,17,0,3,4,3,10,20,1,4,5,0,0,0,5,11,23,0,11,17,10,47,60,9,29,45,4,5,24
臺北市萬華區青年路168巷51弄3號2樓,0,0,0,2,3,8,2,6,12,0,0,2,1,4,7,0,1,4,0,0,0,4,11,22,2,2,4,7,31,41,4,15,29,1,5,13
臺北市大同區敦煌路２４巷６號三樓,1,1,2,0,4,6,1,3,7,1,13,15,1,2,7,0,7,13,0,6,9,1,6,13,4,11,15,8,35,59,2,16,35,0,8,22
臺北市大同區敦煌路２４巷６號八樓之１,1,1,2,0,4,6,1,3,7,1,13,15,1,2,7,0,7,13,0,6,9,1,6,13,4,11,15,8,35,59,2,16,35,0,8,22
臺北市文山區中崙路23號二樓,0,0,8,1,2,15,2,7,27,2,12,45,1,9,32,0,1,6,0,0,5,6,12,39,0,3,47,8,30,60,6,18,60,3,5,31
臺北市中正區重慶南路三段１８０號二樓之２,0,1,4,3,4,13,2,8,14,0,7,16,3,12,26,1,5,8,0,2,5,2,14,27,3,9,26,12,34,60,9,41,60,0,27,39
臺北市文山區仙岩路16巷41弄8號三樓,0,1,10,3,3,20,5,8,34,4,15,60,1,4,34,1,2,11,0,0,10,4,8,55,0,8,60,6,32,60,6,27,60,2,20,60
臺北市中正區師大路186巷11號3樓,1,2,4,0,2,6,3,8,16,6,21,41,3,15,26,2,4,7,1,7,10,3,15,26,5,15,25,17,51,60,15,60,60,5,24,43
臺北市文山區汀州路四段231號10樓,1,1,2,1,2,8,2,5,8,0,11,37,2,4,6,0,2,4,1,2,2,5,10,22,3,4,21,8,35,54,3,21,38,1,2,12
臺北市文山區興隆路三段207巷10弄15號五樓,0,2,8,0,2,17,0,7,26,0,8,47,0,5,30,0,0,6,0,0,5,1,4,45,0,12,51,3,27,60,4,14,60,1,18,42
臺北市文山區羅斯福路五段53巷15號4樓,0,1,12,2,4,22,3,6,46,7,57,60,3,7,54,1,3,23,1,3,19,4,7,60,1,8,60,10,39,60,8,9,60,0,1,60
臺北市文山區羅斯福路六段３９巷４８號９樓,1,2,10,0,7,24,2,12,38,2,5,60,0,5,45,1,2,13,1,1,15,5,15,60,2,12,57,12,37,60,14,34,60,3,13,60
臺北市文山區保儀路11號13樓之2,0,0,5,0,3,10,2,4,22,3,19,41,3,10,28,1,1,3,0,0,3,6,10,29,0,3,33,8,23,60,8,23,55,0,6,28
臺北市大同區承德路三段9號5樓,1,5,6,2,12,17,3,12,14,7,21,25,4,13,20,4,42,60,1,14,43,3,18,29,6,18,26,11,38,59,17,38,60,8,47,60
臺北市中正區濟南路二段15號6樓之2,0,3,7,2,11,21,1,5,7,6,26,37,9,21,33,0,10,49,1,15,29,4,16,24,0,26,54,14,34,60,13,39,60,5,38,60
臺北市大同區民權西路237之8號十四樓,1,2,5,6,12,17,5,9,13,1,6,21,5,12,18,4,10,17,2,12,26,0,10,27,7,13,27,4,21,46,8,28,48,4,18,38
臺北市萬華區桂林路１０９號十三樓之９,1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
臺北市萬華區桂林路１０９號二十二樓之２,1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
臺北市萬華區桂林路１０９號二十三樓之８,1,2,3,4,11,17,1,5,10,6,10,14,2,10,21,6,25,29,5,23,28,10,21,29,7,28,35,12,39,60,9,14,25,30,38,42
臺北市中正區臨沂街２８號六樓,1,4,4,3,10,12,1,6,8,4,30,36,8,19,29,0,3,31,0,16,27,3,18,27,3,23,40,11,35,60,12,41,60,6,21,60
臺北市萬華區環河南路二段61號三樓,1,1,2,5,9,12,1,7,9,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,12,32,51,3,14,22,11,33,42
臺北市萬華區環河南路二段63號三樓,1,1,2,5,8,12,1,7,10,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,13,32,51,3,14,22,11,33,42
臺北市萬華區環河南路二段59號四樓,1,1,2,5,9,12,1,7,9,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,12,33,51,3,14,22,11,33,42
臺北市萬華區環河南路二段61號四樓,1,1,2,5,9,12,1,7,9,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,12,32,51,3,14,22,11,33,42
臺北市萬華區環河南路二段63號四樓,1,1,2,5,8,12,1,7,10,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,13,32,51,3,14,22,11,33,42
臺北市萬華區環河南路二段59號五樓之1,1,1,2,5,9,12,1,7,9,0,7,11,1,6,10,6,8,24,3,6,24,6,17,27,2,12,28,12,33,51,3,14,22,11,33,42
臺北市中山區錦西街16號三樓,2,5,7,1,15,20,1,10,15,5,22,28,3,17,29,27,56,60,5,29,51,3,20,35,4,19,37,13,38,60,12,47,60,19,59,60
臺北市中山區明水路４７５巷６號,1,2,11,0,1,21,1,2,25,0,9,60,1,3,36,0,1,24,1,9,54,3,10,60,1,11,60,11,25,60,4,11,60,2,6,60
臺北市內湖區內湖路一段285巷68弄21號4樓,1,1,7,1,2,10,1,6,18,2,4,37,2,3,19,0,0,7,0,4,26,3,11,48,3,6,52,10,36,60,2,10,60,1,5,36
臺北市內湖區大湖街131巷18弄42號2樓,1,2,6,1,3,11,1,3,14,0,1,31,0,0,10,1,3,6,0,0,9,2,6,41,2,8,37,12,31,60,5,11,52,1,5,60
臺北市中山區伊通街1號8樓之2,1,2,6,1,4,13,0,6,11,7,20,48,1,11,23,4,42,60,7,18,30,3,20,28,10,27,51,7,54,60,12,40,60,8,31,55
臺北市中山區民生東路二段１４７巷12弄1號4樓之1及147巷10號門牌房屋地下二、三層,1,4,5,0,3,4,2,7,9,3,25,34,5,9,14,3,38,60,3,15,20,5,28,43,13,32,45,8,46,60,8,33,60,10,32,60
臺北市中山區民權西路35號11樓之1,1,5,7,0,11,17,1,11,15,13,22,26,2,10,24,13,49,60,4,15,38,3,17,30,8,18,30,12,40,60,16,45,60,24,49,60
臺北市中山區堤頂大道二段352號8樓,0,2,7,1,2,14,2,4,23,0,5,39,0,3,22,0,1,9,3,9,39,4,11,60,4,8,57,10,43,60,2,8,60,0,5,60
臺北市信義區吳興街２８４巷３９弄２５號三樓,0,1,14,0,1,21,0,3,27,9,16,60,2,5,44,0,3,53,0,2,50,1,12,60,0,7,60,6,27,60,0,17,60,2,25,60
臺北市信義區忠孝東路五段７１巷１２弄１０號七樓之１,1,3,6,1,6,11,0,6,10,2,7,14,1,10,18,3,16,33,13,36,39,3,14,28,7,20,31,6,36,58,6,22,57,6,18,45
臺北市南港區玉成街２０１巷２弄１５號四樓,1,2,9,1,2,22,5,8,21,1,1,17,3,7,27,1,13,37,0,4,60,5,13,55,4,10,52,11,49,60,10,26,60,16,24,50
臺北市松山區八德路四段445號13樓之14,0,2,4,0,2,4,2,5,9,3,5,9,0,6,13,4,9,19,3,7,27,4,19,29,2,17,27,8,42,60,10,29,46,3,16,34
臺北市松山區寶清街30巷10號,1,2,3,0,2,7,0,6,10,2,7,9,1,6,13,6,9,13,1,7,20,4,21,33,1,12,25,11,33,60,10,28,53,5,13,42
臺北市南港區玉成街８１號十六樓,2,3,4,2,4,5,2,8,13,0,1,4,1,7,8,4,10,15,3,8,13,3,18,23,9,14,20,16,44,60,9,22,46,16,25,30
臺北市大安區溫州街68巷3號五樓,1,2,4,0,3,4,5,10,14,7,60,60,6,19,32,2,5,5,1,9,12,5,9,16,5,20,27,15,47,60,32,50,60,9,16,24
臺北市大安區和平東路三段３０８巷３９弄１７號四樓,1,2,15,1,2,26,0,2,38,1,12,60,1,5,53,2,4,54,1,2,53,2,12,60,3,11,60,11,30,60,7,16,60,1,8,60
臺北市中正區中華路二段７５巷１７號７樓之８,1,3,5,1,15,24,2,9,14,1,12,18,2,13,35,0,13,24,0,9,27,6,24,33,7,36,49,24,50,60,3,26,43,3,26,52
臺北市士林區德行東路264號10樓,0,0,4,0,0,15,1,8,22,0,3,43,3,5,28,1,1,10,2,5,15,4,16,45,0,0,34,1,17,60,9,18,60,1,34,60
臺北市北投區溫泉路１２２之２號2樓,0,0,5,0,1,8,0,2,16,1,1,34,0,1,17,0,0,11,0,0,3,0,3,39,1,1,26,7,24,60,2,9,47,8,12,60
臺北市北投區溫泉路６８巷６弄１２號二樓之１,1,2,6,3,3,7,2,8,17,0,2,31,1,3,15,0,5,10,0,0,3,3,12,33,2,9,30,11,43,60,6,20,39,5,22,60
臺北市士林區福港街275號6樓,0,1,8,2,4,19,1,2,24,0,2,33,1,2,29,2,7,32,1,12,30,3,7,59,0,8,60,6,29,60,3,11,60,0,7,60
臺北市北投區文林北路12之1號3樓,1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,4,20,60,2,25,60
臺北市士林區德行東路262號10樓,0,0,4,0,0,15,1,8,22,0,3,44,3,5,28,1,1,10,2,5,15,4,16,46,0,0,34,2,17,60,9,18,60,1,34,60
臺北市士林區德行東路３３１巷３６弄７號三樓,0,0,4,0,0,16,1,5,23,1,5,59,1,6,29,1,1,9,1,5,15,1,12,49,0,0,43,0,9,60,3,12,60,1,4,60
臺北市北投區吉利街１０６巷７號四樓,1,2,7,0,0,11,1,4,18,1,14,32,1,5,14,0,0,11,0,2,10,5,9,49,4,9,41,13,26,60,5,9,59,1,4,60
臺北市北投區稻香路１６８號四樓,0,1,5,1,1,4,0,2,11,2,3,23,1,2,9,0,2,7,0,0,0,0,5,21,2,4,18,3,11,60,0,2,26,0,1,27
臺北市士林區中山北路七段１１４巷６１弄２之２號二樓,0,0,3,1,1,9,0,3,18,0,4,54,4,5,21,1,1,8,0,2,10,2,9,43,0,0,20,3,19,60,4,9,58,1,4,60
臺北市北投區立農街一段395號,1,2,7,0,3,12,1,6,22,8,22,33,2,8,19,0,2,12,1,3,12,6,11,59,4,12,40,8,36,60,3,15,60,0,10,60
臺北市士林區福德路３１巷１７號,1,2,5,3,5,17,1,4,19,2,10,40,0,7,22,3,5,14,6,8,24,2,7,43,8,14,43,5,34,60,9,24,60,4,30,60
臺北市大同區平陽街23號7樓,2,7,9,1,23,31,3,6,12,5,13,32,5,20,28,4,60,60,17,51,60,5,19,24,3,37,53,8,34,57,7,44,60,8,49,60
臺北市萬華區萬大路423巷52號11樓之3,0,0,0,2,4,7,4,7,11,0,1,2,1,3,8,0,2,5,0,0,1,5,13,23,2,3,7,8,31,42,5,17,31,2,8,13
臺北市中正區杭州南路一段１１１巷３４號４樓,1,5,7,1,7,14,1,7,10,5,21,48,2,26,40,0,0,2,2,13,24,7,18,28,5,25,48,6,38,60,8,44,60,5,28,60
臺北市內湖區成功路四段61巷25弄12號三樓,1,2,7,3,4,17,1,2,20,1,18,34,0,3,13,2,6,6,1,1,22,6,8,53,7,13,44,5,22,60,10,16,57,10,31,60
臺北市內湖區康寧路三段９９巷１７弄３２號２樓,1,2,8,0,3,18,3,6,20,1,2,25,2,3,16,0,0,9,1,1,19,6,13,52,2,9,54,8,23,60,5,9,60,14,18,60
臺北市內湖區民權東路六段２８０巷６９弄４號３樓,2,2,9,0,2,19,4,6,21,0,2,25,1,3,17,0,0,11,0,1,21,5,11,56,5,10,60,6,29,60,4,8,60,1,18,60
臺北市內湖區星雲街１６８巷３５號１９樓之８,1,2,7,2,4,19,1,4,20,1,9,32,0,1,12,0,4,6,0,1,17,2,9,55,3,11,46,7,27,60,6,14,60,0,28,60
臺北市中山區松江路３６２巷５３號５樓,1,2,6,1,3,4,1,6,7,2,11,43,5,11,12,3,54,60,1,13,21,8,30,38,5,23,39,9,42,60,11,33,60,12,47,60
臺北市士林區永公路２４５巷７１之３號,0,0,0,0,0,7,0,0,7,0,0,18,0,0,9,0,0,2,0,0,3,0,0,8,0,2,18,1,2,60,0,0,18,0,0,2
臺北市北投區公路２７６巷２號４樓,1,2,6,3,7,11,4,5,23,3,24,35,3,11,25,3,4,11,1,2,13,5,16,59,5,9,44,6,22,60,7,22,60,6,60,60
臺北市北投區中山路47號8樓之3,0,1,4,0,1,8,1,2,14,1,1,32,0,1,15,0,1,9,0,0,3,0,4,31,1,1,24,10,23,60,3,10,35,8,12,59
臺北市大安區仁愛路四段３００巷２０弄１２號２樓,1,4,6,2,2,6,3,8,12,3,10,18,3,11,17,7,30,49,2,20,50,9,25,41,11,31,51,6,30,57,15,50,60,36,60,60
臺北市大安區樂業街６４號３樓之１,1,3,16,1,2,26,2,5,41,5,33,60,1,11,60,2,6,60,2,5,60,9,20,60,4,14,60,3,33,60,8,38,60,3,11,60
臺北市大安區忠孝東路四段２１６巷３８號３樓之１,1,4,6,0,3,8,3,5,13,4,8,19,1,13,23,14,32,42,7,23,39,3,22,36,9,29,48,3,26,58,17,52,60,47,60,60
臺北市大安區新生南路一段１５１巷１５號５樓,1,4,5,4,4,9,2,7,11,1,23,38,3,16,31,0,3,9,4,11,29,2,17,26,7,25,44,10,38,60,6,36,60,7,27,60
臺北市大安區嘉興街３２３巷２弄１號４樓,1,2,16,0,2,28,1,4,40,3,30,60,1,9,60,3,7,60,1,4,60,8,21,60,5,12,60,6,33,60,12,32,60,2,9,60
臺北市信義區永吉路30巷148弄12號四樓,1,2,7,0,3,12,1,5,9,3,7,13,2,11,16,4,20,31,12,31,42,3,16,30,8,20,33,8,39,60,12,26,53,8,16,36
臺北市士林區延平北路六段２５８巷３６弄１４號４樓,0,0,6,1,1,18,1,2,17,0,0,18,1,1,34,2,2,20,0,4,33,3,6,57,1,1,54,6,14,60,4,5,60,2,4,60
臺北市北投區吉利街１０１之１２號４樓,1,2,7,0,0,11,1,5,19,1,15,32,1,6,15,0,0,12,1,2,11,3,11,53,4,10,41,14,29,60,6,10,59,1,4,60
臺北市北投區文林北路12號13樓,1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,4,20,60,2,25,60
臺北市北投區文林北路10號9樓,1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,5,20,60,2,25,60
臺北市北投區文林北路10之1號,1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,5,20,60,2,25,60
臺北市北投區文林北路12之1號,1,2,6,0,5,15,1,4,24,1,2,50,0,2,29,1,3,15,2,5,24,2,12,60,5,14,46,8,27,60,4,20,60,2,25,60
臺北市士林區通河西街二段１９３號一樓,0,0,7,1,1,18,1,1,19,0,0,17,1,1,27,0,2,18,0,2,29,2,5,53,1,4,45,6,13,60,3,5,60,1,2,56
臺北市中山區民權東路二段１７６號４樓,1,3,4,0,3,4,1,6,8,1,23,31,4,8,12,0,15,60,2,9,16,8,26,39,10,27,37,10,38,60,7,29,52,8,23,54
臺北市中正區杭州南路一段６３號,0,4,7,3,10,23,0,5,8,7,26,49,9,23,41,0,3,46,1,18,33,3,16,21,1,28,59,8,37,60,15,40,60,3,45,60
臺北市士林區至誠路一段３０５巷２弄３５號二樓,0,2,5,0,2,14,2,5,23,0,1,50,0,3,32,0,2,15,0,3,23,3,11,52,2,18,38,10,33,60,5,31,60,29,35,60
臺北市士林區福林路２７５號,0,0,6,1,1,11,1,4,20,0,8,43,0,3,26,0,0,14,0,0,21,0,4,50,0,4,39,10,29,60,5,17,60,1,31,60
臺北市北投區石牌路二段３１５巷３４弄２０號六樓,0,0,6,0,4,12,0,3,21,0,16,49,1,8,24,0,3,11,0,1,13,2,13,58,0,4,36,5,21,60,0,11,60,28,57,60
臺北市士林區福華路141巷8號3樓,1,2,6,1,1,15,1,5,25,2,2,52,0,2,29,2,3,17,4,4,22,3,11,60,10,18,44,13,23,60,5,32,60,1,29,60
臺北市北投區致遠一路一段10巷8號1樓,1,3,6,1,5,16,1,5,24,0,2,50,0,3,28,1,5,13,0,6,23,5,12,60,2,15,45,7,21,60,5,22,60,3,12,60
臺北市北投區尊賢街251巷6號2樓,1,2,7,0,0,11,1,6,20,1,15,32,1,5,17,0,0,12,1,2,11,5,9,52,4,11,41,14,26,60,7,13,60,1,6,60
臺北市北投區文化三路40號2樓,1,2,5,0,4,4,5,6,12,0,4,26,2,5,10,2,6,7,0,0,2,5,15,23,0,9,23,13,31,60,6,18,30,6,14,23
臺北市士林區承德路四段31號10樓,1,1,10,0,3,25,1,3,23,0,10,48,0,2,33,4,6,55,2,8,33,3,5,60,0,7,60,9,28,60,1,10,60,2,4,60
臺北市文山區木新路二段２１８巷２９號３樓,0,0,5,1,2,9,0,4,22,3,18,39,1,9,28,1,1,3,0,0,4,8,10,28,0,3,33,9,28,60,7,21,60,2,6,27
